geo,TIME_PERIOD,age,births,population,births_per_woman
FI,2023,Y41,808,35854.0,0.022535839794723043
FR,1998,Y41,5844,442996.0,0.013191992704223063
FR,1999,Y41,5972,439947.0,0.01357436236637595
FR,2000,Y41,6823,450715.0,0.015138169353138902
FR,2001,Y41,6896,449233.0,0.015350608704169107
FR,2002,Y41,6943,452195.0,0.015353995510786277
FR,2003,Y41,7393,449948.0,0.01643078755767333
FR,2004,Y41,7767,465787.0,0.0166750038107547
FR,2005,Y41,8363,469583.0,0.017809418143331424
FR,2006,Y41,8793,462786.0,0.019000142614512973
FR,2007,Y41,8936,462968.0,0.019301549999136008
FR,2008,Y41,8727,449190.0,0.019428304281039203
FR,2009,Y41,8907,451198.0,0.019740778992814685
FR,2010,Y41,9334,452210.0,0.020640852701178655
FR,2011,Y41,9842,458510.0,0.021465180693987045
FR,2012,Y41,9973,465756.0,0.021412499248533567
FR,2013,Y41,10394,469525.0,0.022137266386241413
FR,2014,Y41,10643,461948.0,0.023039389714859682
FR,2015,Y41,10209,435866.0,0.023422336222600523
FR,2016,Y41,10065,414568.0,0.024278284865209086
FR,2017,Y41,9991,404226.0,0.02471637153473552
FR,2018,Y41,10471,414038.0,0.02528994923171303
FR,2019,Y41,10506,414927.0,0.02532011655062216
FR,2020,Y41,10737,426579.0,0.025170015401602047
FR,2021,Y41,11504,455459.0,0.025258036398446402
FR,2022,Y41,11641,450798.0,0.02582309593210263
FR,2023,Y41,11108,450522.0,0.024655843665792126
FX,1960,Y41,5151,209656.0,0.024568817491509902
FX,1961,Y41,8309,345042.0,0.024081126355632067
FX,1962,Y41,7637,338832.0,0.02253919346460783
FX,1963,Y41,7547,332552.0,0.022694195193533644
FX,1964,Y41,7623,330819.0,0.023042811930390938
FX,1965,Y41,7067,329145.0,0.02147078035516262
FX,1966,Y41,7131,334143.0,0.021341162316732658
FX,1967,Y41,6627,333056.0,0.01989755476556495
FX,1968,Y41,6315,328905.0,0.01920007296939846
FX,1969,Y41,6205,331466.0,0.01871986870448251
FX,1970,Y41,5831,327407.0,0.017809637545929072
FX,1971,Y41,6143,342484.0,0.017936604337720888
FX,1972,Y41,5493,332714.0,0.016509674976105605
FX,1973,Y41,5149,333350.0,0.015446227688615569
FX,1974,Y41,4171,318037.0,0.013114826262353123
FX,1975,Y41,3334,319932.0,0.010420964454946675
FX,1976,Y41,2699,307423.0,0.008779434199783361
FX,1977,Y41,2442,304465.0,0.008020626344571626
FX,1978,Y41,2191,300325.0,0.00729542995088654
FX,1979,Y41,2103,296890.0,0.00708343157398363
FX,1980,Y41,2020,297287.0,0.006794780801044109
FX,1981,Y41,2232,272996.0,0.008175943969875017
FX,1982,Y41,1967,260938.0,0.0075381891483800745
FX,1983,Y41,2027,285721.0,0.0070943332831678455
FX,1984,Y41,2151,307323.0,0.00699915073066448
FX,1985,Y41,2387,311765.0,0.007656407871313329
FX,1986,Y41,2495,315019.0,0.00792015719686749
FX,1987,Y41,3279,411660.0,0.007965311179128408
FX,1988,Y41,3680,430448.0,0.008549232427610303
FX,1989,Y41,4067,436255.0,0.00932252925467903
FX,1990,Y41,4156,436765.0,0.009515414467734365
FX,1991,Y41,4401,440809.0,0.00998391593638061
FX,1992,Y41,4335,423543.0,0.010235088290917333
FX,1993,Y41,4548,430246.0,0.010570696764176773
FX,1994,Y41,4483,422388.0,0.010613464397662812
FX,1995,Y41,4744,429762.0,0.011038667913868606
FX,1996,Y41,5005,428317.0,0.011685270488913584
FX,1997,Y41,5163,428754.0,0.012041870163310429
FX,1998,Y41,5564,430914.0,0.012912089187169597
FX,1999,Y41,5674,427541.0,0.013271241822421708
FX,2000,Y41,6471,437598.0,0.014787544732836987
FX,2001,Y41,6544,435186.0,0.015037248440896536
FX,2002,Y41,6552,437971.0,0.014959894604893931
FX,2003,Y41,6959,434379.0,0.016020571896891884
FX,2004,Y41,7325,449767.0,0.016286210415615197
FX,2005,Y41,7864,453460.0,0.01734221320513386
FX,2006,Y41,8273,446194.0,0.01854126232087388
FX,2007,Y41,8432,446731.0,0.018874893392220374
FX,2008,Y41,8240,433584.0,0.01900439130595225
FX,2009,Y41,8401,435157.0,0.01930567588249758
FX,2010,Y41,8888,436933.0,0.02034179153325567
FX,2011,Y41,9382,443277.0,0.021165095414379723
FX,2012,Y41,9480,450708.0,0.02103357384381906
GE,2014,Y41,358,30806.0,0.011621112770239564
GE,2015,Y41,447,25500.0,0.017529411764705884
GE,2016,Y41,432,25000.0,0.01728
GE,2017,Y41,441,25300.0,0.017430830039525693
GE,2018,Y41,430,24406.0,0.017618618372531345
GE,2019,Y41,475,24701.0,0.019229990688636088
GE,2020,Y41,520,24363.0,0.02134384107047572
GE,2021,Y41,471,24935.0,0.018889111690395026
GE,2022,Y41,441,24979.0,0.017654830057248088
GE,2023,Y41,537,25563.0,0.02100692406994484
HR,2001,Y41,249,32505.0,0.007660359944623904
HR,2002,Y41,252,32378.0,0.0077830625733522766
HR,2003,Y41,249,31321.0,0.007949937741451422
HR,2004,Y41,234,30593.0,0.007648808550975713
HR,2005,Y41,242,30217.0,0.008008736803785948
HR,2006,Y41,272,31487.0,0.008638485724267158
HR,2007,Y41,285,31312.0,0.009101941747572815
HR,2008,Y41,332,29744.0,0.011161915008068854
HR,2009,Y41,309,28969.0,0.010666574614242811
HR,2010,Y41,304,28139.0,0.010803511141120865
HR,2011,Y41,306,26809.0,0.011414077362079899
HR,2012,Y41,372,27946.0,0.01331138624490088
HR,2013,Y41,336,27893.0,0.012046033054888322
HR,2014,Y41,402,27906.0,0.014405504192646742
HR,2015,Y41,345,27460.0,0.012563729060451567
HR,2016,Y41,385,27343.0,0.014080386204878762
HR,2017,Y41,379,27593.0,0.013735367665712319
HR,2018,Y41,452,27190.0,0.01662375873482898
HR,2019,Y41,481,27071.0,0.017768091315429797
HR,2020,Y41,513,27302.0,0.01878983224672185
HR,2021,Y41,569,26812.0,0.021221840966731315
HR,2022,Y41,518,26270.0,0.01971830985915493
HR,2023,Y41,481,26186.0,0.018368593905140153
HU,1960,Y41,776,69511.0,0.011163700709240264
HU,1961,Y41,797,79600.0,0.010012562814070352
HU,1962,Y41,737,80110.0,0.009199850205966796
HU,1963,Y41,705,82068.0,0.008590437198420823
HU,1964,Y41,642,78299.0,0.00819933843344104
HU,1965,Y41,576,73588.0,0.007827363157036473
HU,1966,Y41,599,79986.0,0.007488810541844823
HU,1967,Y41,518,77942.0,0.006645967514305509
HU,1968,Y41,535,73680.0,0.007261129207383279
HU,1969,Y41,550,76079.0,0.007229327409666268
HU,1970,Y41,481,73949.0,0.006504482819240287
HU,1971,Y41,526,76737.0,0.006854581232000208
HU,1972,Y41,486,71488.0,0.006798343777976723
HU,1973,Y41,470,72671.0,0.006467504231399045
HU,1974,Y41,508,70990.0,0.007155937455979715
HU,1975,Y41,501,69475.0,0.007211227060093559
HU,1976,Y41,412,68876.0,0.00598176433010047
HU,1977,Y41,410,67777.0,0.006049249745488883
HU,1978,Y41,356,67852.0,0.005246713435123504
HU,1979,Y41,362,69034.0,0.005243792913636759
HU,1980,Y41,310,67857.0,0.004568430670380359
HU,1981,Y41,310,71847.0,0.004314724344788231
HU,1982,Y41,277,68559.0,0.004040315640543182
HU,1983,Y41,282,72795.0,0.003873892437667422
HU,1984,Y41,279,70590.0,0.003952401189970251
HU,1985,Y41,334,76072.0,0.004390577347775791
HU,1986,Y41,300,66669.0,0.004499842505512307
HU,1987,Y41,299,67183.0,0.004450530640191715
HU,1988,Y41,339,76289.0,0.004443628832466018
HU,1989,Y41,394,79638.0,0.004947386925839423
HU,1990,Y41,405,78271.0,0.005174330211700375
HU,1991,Y41,391,81457.0,0.004800078569060977
HU,1992,Y41,385,80357.0,0.004791119628657118
HU,1993,Y41,463,79057.0,0.005856533893266884
HU,1994,Y41,510,87229.0,0.005846679430006076
HU,1995,Y41,535,95014.0,0.005630749152756436
HU,1996,Y41,419,90261.0,0.004642093484450649
HU,1997,Y41,465,84086.0,0.005530052565230835
HU,1998,Y41,414,73478.0,0.005634339530199516
HU,1999,Y41,393,70762.0,0.00555382832593765
HU,2000,Y41,422,67372.0,0.006263729739357597
HU,2001,Y41,454,67370.0,0.006738904556924447
HU,2002,Y41,473,63285.0,0.007474124990124042
HU,2003,Y41,417,59506.0,0.007007696702853494
HU,2004,Y41,466,60595.0,0.007690403498638501
HU,2005,Y41,497,60508.0,0.008213789912077742
HU,2006,Y41,492,61239.0,0.008034095919267134
HU,2007,Y41,567,62986.0,0.009002000444543232
HU,2008,Y41,701,68951.0,0.010166640077736364
HU,2009,Y41,732,72080.0,0.010155382907880133
HU,2010,Y41,753,70937.0,0.010615052793323653
HU,2011,Y41,864,71779.0,0.012036946739297009
HU,2012,Y41,907,70594.0,0.012848117403745361
HU,2013,Y41,1004,71675.0,0.014007673526334146
HU,2014,Y41,1073,72663.0,0.014766800159641083
HU,2015,Y41,1413,85865.0,0.016456064752809644
HU,2016,Y41,1547,89585.0,0.017268515934587263
HU,2017,Y41,1599,85374.0,0.018729355541499754
HU,2018,Y41,1619,82292.0,0.019673844359111455
HU,2019,Y41,1581,78490.0,0.020142693336730792
HU,2020,Y41,1512,75291.0,0.02008208152368809
HU,2021,Y41,1385,70690.0,0.019592587353232424
HU,2022,Y41,1391,67659.0,0.020558979588820407
HU,2023,Y41,1271,62563.0,0.0203155219538705
IE,1986,Y41,655,21500.0,0.030465116279069768
IE,1987,Y41,641,21593.0,0.029685546241837633
IE,1988,Y41,582,22353.0,0.026036773587437927
IE,1989,Y41,609,22777.0,0.02673749835360232
IE,1990,Y41,545,22672.0,0.02403846153846154
IE,1991,Y41,564,22717.0,0.024827221904300745
IE,1992,Y41,536,22839.0,0.023468628223652525
IE,1993,Y41,522,23773.0,0.0219576830858537
IE,1994,Y41,479,23818.0,0.020110840540767488
IE,1995,Y41,539,24619.0,0.02189365936878021
IE,1996,Y41,433,24731.0,0.017508390279406413
IE,1997,Y41,555,25419.0,0.021834061135371178
IE,1998,Y41,576,26129.0,0.022044471659841556
IE,1999,Y41,562,26223.0,0.021431567707737482
IE,2000,Y41,639,27258.0,0.023442659035879373
IE,2001,Y41,659,28576.0,0.02306131019036954
IE,2002,Y41,751,28213.0,0.02661893453372559
IE,2003,Y41,829,28835.0,0.02874978324952315
IE,2004,Y41,846,29426.0,0.0287500849588799
IE,2005,Y41,882,30392.0,0.02902079494603843
IE,2006,Y41,888,30614.0,0.02900633697001372
IE,2007,Y41,999,30748.0,0.03248991804344998
IE,2008,Y41,1070,31244.0,0.03424657534246575
IE,2009,Y41,1125,31581.0,0.03562268452550584
IE,2010,Y41,1178,32905.0,0.035800030390518156
IE,2011,Y41,1236,34328.0,0.036005593101841066
IE,2012,Y41,1273,35116.0,0.036251281467137485
IE,2013,Y41,1264,35617.0,0.03548867114018587
IE,2014,Y41,1302,35690.0,0.03648080694872513
IE,2015,Y41,1343,36947.0,0.03634936530706147
IE,2016,Y41,1364,36472.0,0.037398552314103974
IE,2017,Y41,1338,37050.0,0.03611336032388664
IE,2018,Y41,1460,38129.0,0.038291064544047834
IE,2019,Y41,1473,40220.0,0.03662357036300348
IE,2020,Y41,1526,42638.0,0.035789671185327644
IE,2021,Y41,1689,43318.0,0.03899071979315758
IE,2022,Y41,1522,43207.0,0.035225773601499755
IE,2023,Y41,1541,44453.0,0.03466582682833554
IS,1971,Y41,32,1269.0,0.0252167060677699
IS,1972,Y41,25,1136.0,0.022007042253521125
IS,1973,Y41,34,1124.0,0.030249110320284697
IS,1974,Y41,22,1070.0,0.020560747663551402
IS,1975,Y41,20,1102.0,0.018148820326678767
IS,1976,Y41,22,1115.0,0.019730941704035873
IS,1977,Y41,22,1119.0,0.01966041108132261
IS,1978,Y41,19,1023.0,0.01857282502443793
IS,1979,Y41,14,1024.0,0.013671875
IS,1980,Y41,16,1026.0,0.015594541910331383
IS,1981,Y41,11,1102.0,0.009981851179673321
IS,1982,Y41,21,1143.0,0.01837270341207349
IS,1983,Y41,25,1290.0,0.01937984496124031
IS,1984,Y41,17,1368.0,0.012426900584795321
IS,1985,Y41,14,1352.0,0.010355029585798817
IS,1986,Y41,16,1450.0,0.011034482758620689
IS,1987,Y41,22,1424.0,0.01544943820224719
IS,1988,Y41,12,1538.0,0.007802340702210663
IS,1989,Y41,17,1685.0,0.010089020771513354
IS,1990,Y41,17,1638.0,0.010378510378510378
IS,1991,Y41,25,1698.0,0.014723203769140165
IS,1992,Y41,29,1836.0,0.01579520697167756
IS,1993,Y41,36,1731.0,0.02079722703639515
IS,1994,Y41,32,1867.0,0.01713979646491698
IS,1995,Y41,37,1875.0,0.019733333333333332
IS,1996,Y41,13,1978.0,0.006572295247724975
IS,1997,Y41,31,2002.0,0.015484515484515484
IS,1998,Y41,33,2007.0,0.016442451420029897
IS,1999,Y41,27,2069.0,0.01304978250362494
IS,2000,Y41,46,2138.0,0.021515434985968196
IS,2001,Y41,36,2155.0,0.016705336426914155
IS,2002,Y41,29,2052.0,0.014132553606237816
IS,2003,Y41,44,2143.0,0.02053196453569762
IS,2004,Y41,39,2197.0,0.01775147928994083
IS,2005,Y41,45,2259.0,0.0199203187250996
IS,2006,Y41,46,2153.0,0.021365536460752437
IS,2007,Y41,37,2233.0,0.016569637259292433
IS,2008,Y41,49,2129.0,0.023015500234852042
IS,2009,Y41,49,1987.0,0.024660291897332664
IS,2010,Y41,57,2042.0,0.02791380999020568
IS,2011,Y41,44,1910.0,0.023036649214659685
IS,2012,Y41,49,2019.0,0.02426944031698861
IS,2013,Y41,58,2264.0,0.02561837455830389
IS,2014,Y41,38,2206.0,0.017225747960108794
IS,2015,Y41,45,2038.0,0.022080471050049066
IS,2016,Y41,51,2151.0,0.023709902370990237
IS,2017,Y41,53,2133.0,0.024847632442569153
IS,2018,Y41,57,2163.0,0.026352288488210817
IS,2019,Y41,60,2250.0,0.02666666666666667
IS,2020,Y41,60,2457.0,0.02442002442002442
IS,2021,Y41,64,2491.0,0.025692492974708953
IS,2022,Y41,48,2416.0,0.019867549668874173
IS,2023,Y41,52,2520.0,0.020634920634920634
IT,2001,Y41,5570,422584.0,0.013180811388978286
IT,2002,Y41,6241,435359.0,0.014335295698492508
IT,2003,Y41,6945,442069.0,0.015710217183290392
IT,2004,Y41,7507,459547.0,0.016335652283661954
IT,2005,Y41,8462,488695.0,0.017315503534924646
IT,2006,Y41,9095,484224.0,0.018782629526830557
IT,2007,Y41,9640,485635.0,0.01985029909294017
IT,2008,Y41,10407,481438.0,0.02161649059692006
IT,2009,Y41,10598,482952.0,0.02194420977654094
IT,2010,Y41,11341,489586.0,0.02316446957225084
IT,2011,Y41,11327,478147.0,0.02368936749577013
IT,2012,Y41,11928,483711.0,0.024659352381897454
IT,2013,Y41,12045,478572.0,0.02516862666432637
IT,2014,Y41,12097,475396.0,0.0254461543639408
IT,2015,Y41,12191,476897.0,0.025563171921819595
IT,2016,Y41,11729,457715.0,0.025625116065674056
IT,2017,Y41,11560,436419.0,0.02648830596284763
IT,2018,Y41,11142,417390.0,0.026694458420182563
IT,2019,Y41,10459,403489.0,0.025921400583411195
IT,2020,Y41,10005,383701.0,0.026074990682849405
IT,2021,Y41,9985,369202.0,0.027044815575213568
IT,2022,Y41,9624,361207.0,0.026644001915798975
IT,2023,Y41,9660,360668.0,0.02678363481096188
LI,2000,Y41,2,297.0,0.006734006734006734
LI,2001,Y41,3,301.0,0.009966777408637873
LI,2002,Y41,5,286.0,0.017482517482517484
LI,2003,Y41,2,294.0,0.006802721088435374
LI,2004,Y41,6,334.0,0.017964071856287425
LI,2005,Y41,6,316.0,0.0189873417721519
LI,2006,Y41,10,292.0,0.03424657534246575
LI,2007,Y41,6,303.0,0.019801980198019802
LI,2008,Y41,7,317.0,0.022082018927444796
LI,2009,Y41,8,361.0,0.0221606648199446
LI,2010,Y41,5,293.0,0.017064846416382253
LI,2011,Y41,5,277.0,0.018050541516245487
LI,2012,Y41,16,271.0,0.05904059040590406
LI,2013,Y41,7,294.0,0.023809523809523808
LI,2014,Y41,9,297.0,0.030303030303030304
LI,2015,Y41,2,251.0,0.00796812749003984
LI,2016,Y41,6,276.0,0.021739130434782608
LI,2017,Y41,2,242.0,0.008264462809917356
LI,2018,Y41,5,235.0,0.02127659574468085
LI,2019,Y41,3,254.0,0.011811023622047244
LI,2020,Y41,3,255.0,0.011764705882352941
LI,2021,Y41,7,266.0,0.02631578947368421
LI,2022,Y41,7,231.0,0.030303030303030304
LI,2023,Y41,6,271.0,0.02214022140221402
LT,1993,Y41,197,24447.0,0.008058248455843253
LT,1994,Y41,111,23220.0,0.004780361757105943
LT,1995,Y41,135,24495.0,0.005511328842620943
LT,1996,Y41,130,25074.0,0.005184653425859456
LT,1997,Y41,149,25406.0,0.005864756356766118
LT,1998,Y41,165,26795.0,0.006157865273371897
LT,1999,Y41,184,28719.0,0.006406908318534768
LT,2000,Y41,185,28589.0,0.006471020322501662
LT,2001,Y41,205,29204.0,0.007019586358033146
LT,2002,Y41,191,29525.0,0.0064690939881456395
LT,2003,Y41,200,28052.0,0.007129616426636247
LT,2004,Y41,191,26428.0,0.007227183290449523
LT,2005,Y41,164,25618.0,0.006401748770395815
LT,2006,Y41,194,24158.0,0.008030466098186936
LT,2007,Y41,184,24102.0,0.0076342212264542365
LT,2008,Y41,193,23737.0,0.008130766314193032
LT,2009,Y41,219,23552.0,0.009298573369565218
LT,2010,Y41,234,22972.0,0.010186313773289222
LT,2011,Y41,235,22676.0,0.010363379784794496
LT,2012,Y41,222,22443.0,0.009891725705119637
LT,2013,Y41,244,21455.0,0.011372640410160801
LT,2014,Y41,241,20155.0,0.011957330687174398
LT,2015,Y41,275,19973.0,0.013768587593250888
LT,2016,Y41,272,19336.0,0.01406702523789822
LT,2017,Y41,285,18849.0,0.0151201655260226
LT,2018,Y41,298,18371.0,0.016221218224375375
LT,2019,Y41,261,18105.0,0.014415907207953604
LT,2020,Y41,292,17975.0,0.01624478442280946
LT,2021,Y41,229,17443.0,0.013128475606260391
LT,2022,Y41,247,17547.0,0.014076480310024505
LT,2023,Y41,264,18571.0,0.014215712670292391
LU,1968,Y41,20,2482.0,0.008058017727639
LU,1969,Y41,21,2418.0,0.008684863523573201
LU,1970,Y41,21,2497.0,0.00841009211053264
LU,1971,Y41,20,2632.0,0.007598784194528876
LU,1972,Y41,13,2459.0,0.005286701911346075
LU,1973,Y41,14,2363.0,0.005924672027084215
LU,1974,Y41,11,2283.0,0.004818221638195357
LU,1975,Y41,7,2284.0,0.003064798598949212
LU,1976,Y41,9,2313.0,0.0038910505836575876
LU,1977,Y41,6,2270.0,0.0026431718061674008
LU,1978,Y41,7,2301.0,0.003042155584528466
LU,1979,Y41,10,2442.0,0.004095004095004095
LU,1980,Y41,8,2434.0,0.003286770747740345
LU,1981,Y41,8,2365.0,0.0033826638477801266
LU,1982,Y41,12,2227.0,0.005388414907947912
LU,1983,Y41,12,2408.0,0.0049833887043189366
LU,1984,Y41,20,2394.0,0.00835421888053467
LU,1985,Y41,13,2308.0,0.005632582322357019
LU,1986,Y41,11,2330.0,0.004721030042918455
LU,1987,Y41,18,2549.0,0.007061592781482934
LU,1988,Y41,13,2658.0,0.004890895410082769
LU,1989,Y41,14,2705.0,0.005175600739371534
LU,1990,Y41,19,2781.0,0.0068320747932398415
LU,1991,Y41,16,2829.0,0.005655708731000354
LU,1992,Y41,15,2741.0,0.005472455308281649
LU,1993,Y41,16,2969.0,0.005389019872010778
LU,1994,Y41,11,3043.0,0.003614853762734144
LU,1995,Y41,33,3164.0,0.010429835651074588
LU,1996,Y41,31,3179.0,0.009751494180559924
LU,1997,Y41,24,3335.0,0.00719640179910045
LU,1998,Y41,42,3269.0,0.01284796573875803
LU,1999,Y41,37,3370.0,0.010979228486646885
LU,2000,Y41,46,3524.0,0.013053348467650397
LU,2001,Y41,48,3668.0,0.013086150490730643
LU,2002,Y41,40,3714.0,0.010770059235325794
LU,2003,Y41,55,3760.0,0.014627659574468085
LU,2004,Y41,42,3832.0,0.010960334029227558
LU,2005,Y41,56,4013.0,0.01395464739596312
LU,2006,Y41,61,3983.0,0.015315089128797388
LU,2007,Y41,52,4140.0,0.012560386473429951
LU,2008,Y41,67,4102.0,0.016333495855680155
LU,2009,Y41,63,4117.0,0.015302404663589992
LU,2010,Y41,77,4079.0,0.018877175778377053
LU,2011,Y41,79,4197.0,0.018822968787228972
LU,2012,Y41,84,4208.0,0.019961977186311788
LU,2013,Y41,88,4130.0,0.021307506053268765
LU,2014,Y41,80,4030.0,0.019851116625310174
LU,2015,Y41,78,4197.0,0.01858470335954253
LU,2016,Y41,105,4366.0,0.024049473202015576
LU,2017,Y41,109,4355.0,0.025028702640642938
LU,2018,Y41,117,4602.0,0.025423728813559324
LU,2019,Y41,127,4685.0,0.027107790821771612
LU,2020,Y41,130,4760.0,0.0273109243697479
LU,2021,Y41,130,4905.0,0.026503567787971458
LU,2022,Y41,140,4948.0,0.028294260307194827
LU,2023,Y41,135,5108.0,0.0264291307752545
LV,1970,Y41,203,19116.0,0.010619376438585479
LV,1971,Y41,190,19558.0,0.009714694754064833
LV,1972,Y41,182,18209.0,0.009995057389203142
LV,1973,Y41,179,19171.0,0.00933701945647071
LV,1974,Y41,176,17826.0,0.009873218893750701
LV,1975,Y41,150,17001.0,0.008823010411152285
LV,1976,Y41,160,18188.0,0.008797009016934242
LV,1977,Y41,158,19981.0,0.007907512136529703
LV,1978,Y41,147,20359.0,0.007220393928974901
LV,1979,Y41,151,20982.0,0.007196644743113144
LV,1980,Y41,128,20666.0,0.006193748185425336
LV,1981,Y41,139,19847.0,0.007003577366856452
LV,1982,Y41,153,20040.0,0.007634730538922155
LV,1983,Y41,158,18223.0,0.008670361630905997
LV,1984,Y41,112,16281.0,0.0068791843252871444
LV,1985,Y41,125,15428.0,0.00810215193155302
LV,1986,Y41,131,14531.0,0.00901520886380841
LV,1987,Y41,111,15689.0,0.007075020715150743
LV,1988,Y41,148,17189.0,0.008610157658967945
LV,1989,Y41,131,18395.0,0.007121500407719489
LV,1990,Y41,120,18575.0,0.006460296096904442
LV,1991,Y41,119,18485.0,0.00643765215039221
LV,1992,Y41,116,18299.0,0.006339144215530904
LV,1993,Y41,92,18171.0,0.005063012492432998
LV,1994,Y41,94,17162.0,0.005477217107563221
LV,1995,Y41,68,18086.0,0.0037598142209443767
LV,1996,Y41,83,18037.0,0.0046016521594500195
LV,1997,Y41,103,18071.0,0.005699739914780588
LV,1998,Y41,114,18347.0,0.006213549899166076
LV,1999,Y41,104,18810.0,0.005528973950026581
LV,2000,Y41,117,18908.0,0.006187856991749524
LV,2001,Y41,127,18900.0,0.00671957671957672
LV,2002,Y41,133,18455.0,0.007206719046328908
LV,2003,Y41,124,17782.0,0.006973343830840175
LV,2004,Y41,162,16853.0,0.009612531893431437
LV,2005,Y41,118,16177.0,0.007294306731779688
LV,2006,Y41,160,14984.0,0.010678056593699947
LV,2007,Y41,163,15330.0,0.010632746249184605
LV,2008,Y41,172,15114.0,0.011380177319041947
LV,2009,Y41,204,14864.0,0.01372443487621098
LV,2010,Y41,181,14646.0,0.012358323091629113
LV,2011,Y41,163,14789.0,0.011021705321522753
LV,2012,Y41,188,14908.0,0.012610678830158305
LV,2013,Y41,226,14177.0,0.015941313394935458
LV,2014,Y41,242,13787.0,0.017552767099441504
LV,2015,Y41,255,13676.0,0.018645802866335187
LV,2016,Y41,275,13430.0,0.020476545048399106
LV,2017,Y41,308,12984.0,0.0237215033887862
LV,2018,Y41,262,12549.0,0.020878157622121283
LV,2019,Y41,281,12219.0,0.022996971928963092
LV,2020,Y41,288,12239.0,0.023531334259334912
LV,2021,Y41,272,12063.0,0.022548288153858908
LV,2022,Y41,259,12216.0,0.021201702685003276
LV,2023,Y41,265,12756.0,0.020774537472561933
MD,2014,Y41,176,24567.0,0.007164081898481703
MD,2015,Y41,194,18519.0,0.010475727631081592
MD,2016,Y41,204,18475.0,0.01104194857916103
MD,2017,Y41,224,18680.0,0.011991434689507495
MD,2018,Y41,221,18278.0,0.01209103840682788
MD,2019,Y41,227,17332.0,0.013097161320101545
MD,2020,Y41,279,18407.0,0.015157277122833705
MD,2021,Y41,262,18242.0,0.014362460256550818
MD,2022,Y41,238,18471.0,0.012885063071842347
MD,2023,Y41,259,18908.0,0.013697905648402793
ME,2005,Y41,50,4415.0,0.011325028312570781
ME,2006,Y41,42,4153.0,0.010113171201541055
ME,2007,Y41,40,4212.0,0.00949667616334283
ME,2008,Y41,57,4199.0,0.013574660633484163
ME,2009,Y41,63,3986.0,0.015805318615153035
ME,2010,Y41,47,4102.0,0.011457825450999512
ME,2011,Y41,47,4030.0,0.011662531017369727
ME,2012,Y41,64,4178.0,0.015318334131163236
ME,2013,Y41,69,4212.0,0.01638176638176638
ME,2014,Y41,76,4335.0,0.017531718569780853
ME,2016,Y41,74,4226.0,0.017510648367250355
ME,2017,Y41,89,4395.0,0.02025028441410694
ME,2018,Y41,78,4343.0,0.017959935528436565
ME,2019,Y41,83,4359.0,0.01904106446432668
ME,2020,Y41,85,4322.0,0.01966682091624248
ME,2021,Y41,78,4561.0,0.01710151282613462
ME,2022,Y41,96,4348.0,0.02207911683532659
ME,2023,Y41,96,4504.0,0.021314387211367674
MK,1998,Y41,74,14283.0,0.005180984387033537
MK,1999,Y41,79,14257.0,0.005541137686750368
MK,2000,Y41,75,14735.0,0.00508992195453003
MK,2001,Y41,86,15025.0,0.005723793677204659
MK,2002,Y41,89,14370.0,0.006193458594293667
MK,2003,Y41,77,13751.0,0.005599592756890408
MK,2004,Y41,91,14577.0,0.0062427111202579405
MK,2005,Y41,85,15063.0,0.005642966208590586
MK,2006,Y41,68,15015.0,0.004528804528804529
MK,2007,Y41,68,14483.0,0.004695159842574052
MK,2008,Y41,83,14603.0,0.005683763610217079
MK,2009,Y41,93,14697.0,0.006327822004490713
MK,2010,Y41,99,14693.0,0.006737902402504594
MK,2011,Y41,90,14195.0,0.0063402606551602675
MK,2012,Y41,89,14270.0,0.006236860546601261
MK,2013,Y41,115,14836.0,0.007751415475869506
MK,2014,Y41,116,14515.0,0.007991732690320358
MK,2015,Y41,126,14918.0,0.00844617240917013
MK,2016,Y41,136,14990.0,0.009072715143428953
MK,2017,Y41,154,15272.0,0.010083813514929282
MK,2018,Y41,155,14888.0,0.010411069317571199
MK,2019,Y41,125,14985.0,0.008341675008341674
MK,2020,Y41,149,15308.0,0.0097334726940162
MK,2021,Y41,150,15571.0,0.009633292659430994
MK,2022,Y41,171,13025.0,0.013128598848368521
MK,2023,Y41,166,12938.0,0.012830422012675839
MT,2006,Y41,22,2545.0,0.008644400785854617
MT,2007,Y41,22,2397.0,0.00917813934084272
MT,2008,Y41,26,2411.0,0.010783907092492741
MT,2009,Y41,23,2465.0,0.009330628803245436
MT,2010,Y41,23,2385.0,0.009643605870020965
MT,2011,Y41,25,2514.0,0.00994431185361973
MT,2012,Y41,35,2614.0,0.013389441469013007
MT,2013,Y41,26,2674.0,0.009723261032161555
MT,2014,Y41,39,2752.0,0.014171511627906976
MT,2015,Y41,39,2925.0,0.013333333333333334
MT,2016,Y41,44,3054.0,0.014407334643091027
MT,2017,Y41,55,3296.0,0.016686893203883495
MT,2018,Y41,46,3345.0,0.013751868460388639
MT,2019,Y41,51,3494.0,0.014596451058958215
MT,2020,Y41,63,3758.0,0.016764236295902075
MT,2021,Y41,62,3770.0,0.016445623342175066
MT,2022,Y41,68,3822.0,0.017791732077446363
MT,2023,Y41,62,4246.0,0.01460197833254828
NL,1960,Y41,3289,66802.0,0.04923505284272926
NL,1961,Y41,3658,79565.0,0.04597498900270219
NL,1962,Y41,3431,77983.0,0.04399676852647372
NL,1963,Y41,3298,76632.0,0.043036851445871174
